Thrust (N),0.0 m/s,2.0 m/s,4.0 m/s,6.0 m/s,8.0 m/s,10.0 m/s,12.0 m/s,14.0 m/s,16.0 m/s,18.0 m/s,20.0 m/s,22.0 m/s,24.0 m/s,26.0 m/s,28.0 m/s,30.0 m/s,32.0 m/s,34.0 m/s,36.0 m/s,38.0 m/s,40.0 m/s,42.0 m/s,44.0 m/s,46.0 m/s,48.0 m/s,50.0 m/s,52.0 m/s,54.0 m/s,56.0 m/s,58.0 m/s,60.0 m/s,62.0 m/s,64.0 m/s,66.0 m/s,68.0 m/s,70.0 m/s,72.0 m/s,74.0 m/s,76.0 m/s,78.0 m/s,80.0 m/s,82.0 m/s,84.0 m/s,86.0 m/s,88.0 m/s,90.0 m/s,92.0 m/s,94.0 m/s,96.0 m/s,98.0 m/s,100.0 m/s,102.0 m/s,104.0 m/s,106.0 m/s,108.0 m/s,110.0 m/s,112.0 m/s,114.0 m/s,116.0 m/s,118.0 m/s,120.0 m/s,122.0 m/s,124.0 m/s,126.0 m/s,128.0 m/s,130.0 m/s,132.0 m/s,134.0 m/s,136.0 m/s,138.0 m/s,140.0 m/s,142.0 m/s,144.0 m/s,146.0 m/s,148.0 m/s,150.0 m/s,152.0 m/s,154.0 m/s,156.0 m/s,158.0 m/s,160.0 m/s,162.0 m/s,164.0 m/s,166.0 m/s,168.0 m/s,170.0 m/s,172.0 m/s,174.0 m/s,176.0 m/s,178.0 m/s,180.0 m/s
18.261,PER3_65x65,PER3_6x6E,PER3_55x65E,PER3_55x65E,PER3_55x65E,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_6x6E,PER3_88x89,PER3_88x85,PER3_88x85,PER3_88x85,PER3_88x85,PER3_88x85,PER3_88x85,PER3_875x825NN,PER3_925x60,PER3_10x9,PER3_11x5,PER3_11x5,PER3_15x55MR,PER3_15x55MR,PER3_15x55MR,PER3_11x4,PER3_18x6W,PER3_11x7E-3,PER3_22x10E,PER3_16x8,PER3_18x10E,PER3_18x10E,PER3_16x16,PER3_16x14,PER3_18x12WE,PER3_181x12,PER3_17x12W,PER3_181x12,PER3_17x12W,PER3_17x12W,PER3_17x12W,PER3_15x10E,PER3_17x12W,PER3_17x13,PER3_14x10F,PER3_15x10E,PER3_15x10E,PER3_12x14,PER3_12x14,PER3_17x12W,PER3_18x14,PER3_13x135N,PER3_12x12,PER3_14x10F,PER3_10x9,PER3_10x9,PER3_10x9,PER3_18x14,PER3_16x16,PER3_12x14,PER3_14x14,PER3_12x14,PER3_14x14,PER3_14x14,PER3_14x14,PER3_14x14,PER3_12x14,PER3_12x14,PER3_12x14,PER3_14x14,PER3_14x14,PER3_11x10E,PER3_14x14,PER3_12x12,PER3_13x135N,PER3_13x135N,PER3_12x12,PER3_875x825NN,PER3_135x14,PER3_12x14,PER3_12x13,PER3_11x13,PER3_12x13,PER3_12x13,PER3_12x13,PER3_12x13,PER3_12x13,PER3_12x13,PER3_12x13,PER3_12x14,PER3_18x14,PER3_8x10,PER3_8x10
17.043,PER3_7x9,PER3_7x9,PER3_51x45E,PER3_51x50E-3,PER3_65x70,PER3_51x45E,PER3_5x4E-3,PER3_5x4E-3,PER3_6x6E,PER3_65x70,PER3_8x37SFR-PC,PER3_6x6E,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_88x89,PER3_88x85,PER3_88x85,PER3_88x85,PER3_88x85,PER3_875x825NN,PER3_10x9,PER3_15x55MR,PER3_15x55MR,PER3_15x55MR,PER3_15x55MR,PER3_11x4,PER3_925x60,PER3_10x9,PER3_11x7E-3,PER3_16x8,PER3_11x10E,PER3_18x10E,PER3_16x12E,PER3_17x13,PER3_20x15C,PER3_15x10E,PER3_15x10E,PER3_14x14,PER3_14x14,PER3_14x14,PER3_13x10E,PER3_14x14,PER3_14x10F,PER3_15x10E,PER3_15x10E,PER3_10x9,PER3_17x12W,PER3_10x9,PER3_11x10E,PER3_12x14,PER3_12x13,PER3_10x9,PER3_10x9,PER3_18x14,PER3_13x135N,PER3_10x9,PER3_18x14,PER3_12x14,PER3_14x14,PER3_12x14,PER3_14x14,PER3_14x14,PER3_14x14,PER3_14x14,PER3_12x14,PER3_12x14,PER3_12x14,PER3_14x14,PER3_14x14,PER3_875x825NN,PER3_14x14,PER3_875x825NN,PER3_12x12,PER3_12x12,PER3_12x12,PER3_875x825NN,PER3_12x12,PER3_12x14,PER3_12x13,PER3_12x13,PER3_10x10,PER3_12x13,PER3_12x13,PER3_12x13,PER3_12x13,PER3_12x13,PER3_12x13,PER3_8x10,PER3_18x14,PER3_8x10,PER3_8x10
15.826,PER3_52x60E,PER3_52x60E,PER3_525x55E,PER3_46x3,PER3_52x60E,PER3_5x45E,PER3_5x43E,PER3_51x45E,PER3_5x41SF,PER3_5x41SF,PER3_5x45E,PER3_5x3,PER3_51x45E,PER3_51x45E,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_6x6E,PER3_88x89,PER3_88x85,PER3_88x85,PER3_15x55MR,PER3_15x55MR,PER3_15x55MR,PER3_15x55MR,PER3_15x55MR,PER3_11x4,PER3_11x4,PER3_11x4,PER3_11x55E,PER3_21x105PN,PER3_20x10,PER3_11x10E,PER3_13x10E,PER3_17x12W,PER3_14x14E,PER3_17x13,PER3_16x13,PER3_13x135N,PER3_12x14,PER3_11x10E,PER3_17x12W,PER3_15x10E,PER3_11x10E,PER3_14x14,PER3_10x9,PER3_10x9,PER3_11x10E,PER3_13x135N,PER3_12x12,PER3_11x10E,PER3_10x9,PER3_10x9,PER3_14x14N,PER3_10x9,PER3_10x9,PER3_12x14,PER3_14x14,PER3_12x14,PER3_14x14,PER3_11x10E,PER3_14x14,PER3_14x14,PER3_14x14,PER3_12x14,PER3_12x14,PER3_14x14,PER3_875x825NN,PER3_875x825NN,PER3_875x825NN,PER3_875x825NN,PER3_12x12,PER3_12x12,PER3_12x12,PER3_8x10,PER3_875x825NN,PER3_12x14,PER3_12x13,PER3_12x13,PER3_8x10,PER3_8x10,PER3_8x10,PER3_12x14,PER3_8x10,PER3_12x13,PER3_12x13,PER3_8x10,PER3_12x14,PER3_12x14,PER3_12x14
14.609,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_55x65E,PER3_525x55E,PER3_525x55E,PER3_525x55E,PER3_525x55E,PER3_525x55E,PER3_525x55E,PER3_46x3,PER3_5x43E,PER3_51x45E,PER3_51x45E,PER3_8x37SFR-PC,PER3_6x6E,PER3_6x6E,PER3_47x42E,PER3_6x6E,PER3_6x6E,PER3_875x90W,PER3_15x55MR,PER3_15x55MR,PER3_15x55MR,PER3_8x10,PER3_11x4,PER3_11x4,PER3_11x4,PER3_8x10,PER3_11x55E,PER3_925x60,PER3_925x60,PER3_875x825NN,PER3_15x10E,PER3_15x10E,PER3_17x12W,PER3_12x14,PER3_17x12W,PER3_12x12,PER3_10x9,PER3_10x9,PER3_10x9,PER3_10x9,PER3_10x9,PER3_12x12,PER3_14x14,PER3_12x12,PER3_10x12WE,PER3_875x825NN,PER3_12x12,PER3_14x14N,PER3_875x825NN,PER3_10x9,PER3_12x14,PER3_13x135N,PER3_12x14,PER3_14x14,PER3_11x10E,PER3_14x14,PER3_13x135N,PER3_12x12,PER3_12x14,PER3_12x14,PER3_14x14,PER3_875x825NN,PER3_875x825NN,PER3_875x825NN,PER3_12x14,PER3_12x14,PER3_13x135N,PER3_12x13,PER3_8x10,PER3_875x825NN,PER3_12x14,PER3_12x13,PER3_8x10,PER3_8x10,PER3_8x10,PER3_8x10,PER3_12x14,PER3_10x12WE,PER3_7x9E,PER3_7x9E,PER3_7x11E,PER3_7x9E,PER3_7x9E,PER3_7x9
13.391,PER3_475x45E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_55x65E,PER3_55x65E,PER3_52x60E,PER3_525x55E,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_6x6E,PER3_47x42E,PER3_18x6W,PER3_15x55MR,PER3_15x55MR,PER3_8x10,PER3_11x4,PER3_11x4,PER3_15x55MR,PER3_8x10,PER3_8x10,PER3_11x5,PER3_11x5,PER3_875x90W,PER3_875x825NN,PER3_15x10E,PER3_17x12W,PER3_12x12,PER3_10x9,PER3_11x10E,PER3_10x9,PER3_10x9,PER3_12x13,PER3_12x13,PER3_14x14,PER3_14x14N,PER3_14x14N,PER3_875x825NN,PER3_15x10E,PER3_14x14,PER3_875x825NN,PER3_10x9,PER3_13x135N,PER3_10x12WE,PER3_14x14,PER3_14x14,PER3_875x825NN,PER3_14x14,PER3_13x135N,PER3_12x12,PER3_13x135N,PER3_12x14,PER3_12x12,PER3_8x10,PER3_13x135N,PER3_875x825NN,PER3_12x14,PER3_12x14,PER3_12x14,PER3_875x825NN,PER3_875x825NN,PER3_875x825NN,PER3_12x14,PER3_7x9,PER3_8x10,PER3_12x14,PER3_12x14,PER3_7x11E,PER3_7x11E,PER3_7x11E,PER3_7x9E,PER3_7x9E,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x10
12.174,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_525x8E,PER3_525x8E,PER3_525x8E,PER3_475x475E,PER3_475x55E,PER3_475x55E,PER3_475x45E,PER3_475x45E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_52x60E,PER3_55x65E,PER3_55x65E,PER3_8x37SFR-PC,PER3_6x6E,PER3_47x42E,PER3_14x55MR,PER3_47x42E,PER3_15x55MR,PER3_5x43E,PER3_15x55MR,PER3_8x10,PER3_8x10,PER3_8x10,PER3_11x4,PER3_8x10,PER3_11x5,PER3_11x5,PER3_11x5,PER3_11x4,PER3_88x89,PER3_875x90W,PER3_875x825NN,PER3_12x12,PER3_14x14,PER3_12x12,PER3_10x12WE,PER3_10x9,PER3_11x10E,PER3_11x10E,PER3_875x825NN,PER3_11x12W,PER3_10x12WE,PER3_875x825NN,PER3_12x13,PER3_12x13,PER3_875x825NN,PER3_14x14,PER3_875x825NN,PER3_875x825NN,PER3_875x825NN,PER3_875x825NN,PER3_12x14,PER3_12x14,PER3_13x135N,PER3_12x13,PER3_875x825NN,PER3_875x925W,PER3_875x825NN,PER3_12x14,PER3_12x14,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x9,PER3_12x14,PER3_12x14,PER3_7x9E,PER3_7x9E,PER3_7x9E,PER3_7x11E,PER3_7x11E,PER3_7x9,PER3_7x9,PER3_7x10,PER3_7x9,PER3_7x9
10.956,PER3_7x15E,PER3_7x15E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x11E,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_5x75E,PER3_4x4E-3,PER3_4x4E-3,PER3_4x4E-3,PER3_525x8E,PER3_16x4E,PER3_16x4E,PER3_475x45E,PER3_55x65E,PER3_14x47SF,PER3_47x42E,PER3_47x42E,PER3_18x6W,PER3_47x42E,PER3_9x47SF,PER3_9x47SF,PER3_11x5,PER3_11x4,PER3_15x55MR,PER3_11x5,PER3_11x5,PER3_15x55MR,PER3_15x55MR,PER3_8x10,PER3_8x10,PER3_8x10,PER3_15x10E,PER3_10x9,PER3_14x10F,PER3_875x75W,PER3_875x925W,PER3_10x9,PER3_11x10E,PER3_14x14E,PER3_11x12W,PER3_88x975,PER3_875x825NN,PER3_14x14,PER3_12x13,PER3_13x135N,PER3_12x14,PER3_12x14,PER3_8x10,PER3_875x825NN,PER3_875x825NN,PER3_875x825NN,PER3_12x14,PER3_875x825NN,PER3_875x825NN,PER3_9x10,PER3_7x8,PER3_12x14,PER3_7x9,PER3_8x9,PER3_8x9,PER3_7x9E,PER3_12x14,PER3_12x14,PER3_7x8,PER3_7x9,PER3_7x9,PER3_7x10,PER3_7x10,PER3_8x10,PER3_7x9,PER3_7x11E,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x9,PER3_875x825NN
9.739,,,,,,,,,,,,,,,,,,,,,,,,,,,PER3_5x11E,PER3_12x38SF,PER3_12x38SF,PER3_12x38SF,PER3_12x38SF,PER3_12x38SF,PER3_14x55MR,PER3_14x47SF,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_8x37SFR-PC,PER3_9x47SF,PER3_15x55MR,PER3_47x42E,PER3_19x12E,PER3_11x5,PER3_11x5,PER3_11x5,PER3_11x4,PER3_15x55MR,PER3_205x105WPN,PER3_11x5,PER3_15x55MR,PER3_11x5,PER3_8x4,PER3_10x9,PER3_15x10E,PER3_10x9,PER3_55x65E,PER3_10x9,PER3_11x10E,PER3_875x825NN,PER3_875x825NN,PER3_12x13,PER3_12x14,PER3_11x13,PER3_875x825NN,PER3_875x825NN,PER3_875x825NN,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x9,PER3_875x825NN,PER3_7x8,PER3_12x14,PER3_12x14,PER3_7x8,PER3_7x8,PER3_7x8,PER3_55x65E,PER3_7x8,PER3_7x8,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x11E,PER3_7x11E,PER3_7x9,PER3_7x9,PER3_8x10,PER3_875x90W
8.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PER3_18x55MR,PER3_12x38SF,PER3_16x4W,PER3_15x4E,PER3_12x38SF,PER3_20x8E,PER3_10x38MRF-RH,PER3_11x3,PER3_14x47SF,PER3_11x3,PER3_8x37SFR-PC,PER3_11x3,PER3_11x3,PER3_9x47SF,PER3_18x6W,PER3_9x47SF,PER3_11x5,PER3_15x55MR,PER3_11x5,PER3_19x12E,PER3_19x12E,PER3_15x10E,PER3_11x7E-3,PER3_9x45E,PER3_15x10E,PER3_925x60,PER3_10x9,PER3_15x10E,PER3_10x9,PER3_10x9,PER3_10x9,PER3_925x60,PER3_925x60,PER3_925x60,PER3_10x9,PER3_52x60E,PER3_875x775NN,PER3_88x975,PER3_12x14,PER3_7x9,PER3_12x14,PER3_12x14,PER3_875x825NN,PER3_55x65E,PER3_8x9,PER3_55x65E,PER3_7x8,PER3_7x9,PER3_55x65E,PER3_55x65E,PER3_7x8,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x11E,PER3_7x11E,PER3_7x11E,PER3_7x11E,PER3_8x10,PER3_7x11E,PER3_7x9,PER3_55x65E
7.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PER3_18x55MR,PER3_18x55MR,PER3_15x4E,PER3_15x4E,PER3_15x4E,PER3_12x38SF,PER3_12x38SF,PER3_10x38MRF-RH,PER3_16x6E,PER3_11x3,PER3_12x6SF,PER3_11x3,PER3_11x3,PER3_14x55MR,PER3_10x38MRF-RH,PER3_9x47SF,PER3_15x55MR,PER3_9x47SF,PER3_9x47SF,PER3_9x47SF,PER3_19x12E,PER3_9625x375N,PER3_10x46SF,PER3_9x47SF,PER3_10x5E,PER3_10x46SF,PER3_10x6-4,PER3_19x12E,PER3_925x60,PER3_9x47SF,PER3_15x8,PER3_17x10,PER3_9x47SF,PER3_925x60,PER3_925x60,PER3_925x60,PER3_925x60,PER3_925x60,PER3_10x9,PER3_10x9,PER3_10x9,PER3_925x60,PER3_875x825NN,PER3_925x60,PER3_925x60,PER3_12x14,PER3_52x60E,PER3_525x8E,PER3_525x8E,PER3_525x8E,PER3_7x9,PER3_7x11E,PER3_7x9,PER3_525x8E,PER3_7x9,PER3_7x9,PER3_7x9,PER3_7x11E,PER3_7x11E,PER3_525x8E,PER3_7x11E,PER3_7x11E
6.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PER3_15x4E,PER3_13x47SF,PER3_13x47SF,PER3_16x55MR,PER3_13x47SF,PER3_13x45MR,PER3_10x38MRF-RH,PER3_10x38SF,PER3_10x38MRF-RH,PER3_10x38MRF-RH,PER3_14x55MR,PER3_13x55MR,PER3_12x4,PER3_10x38MRF-RH,PER3_12x6SF,PER3_10x46SF,PER3_14x55MR,PER3_9x47SF,PER3_16x8,PER3_10x6-4,PER3_10x46SF,PER3_10x46SF,PER3_10x6-4,PER3_11x55E,PER3_10x46SF,PER3_10x6-4,PER3_9x45MRF-RH,PER3_8x47SF,PER3_11x7E-3,PER3_11x7E-3,PER3_10x46SF,PER3_9x47SF,PER3_10x6-4,PER3_10x46SF,PER3_9x47SF,PER3_875x50,PER3_9x75SF,PER3_925x60,PER3_19x12E,PER3_181x12,PER3_88x85,PER3_875x825NN,PER3_925x60,PER3_925x60,PER3_925x60,PER3_925x60,PER3_925x60,PER3_875x825NN,PER3_10x9,PER3_925x60,PER3_925x60,PER3_925x60,PER3_875x825NN,PER3_88x975,PER3_74x77C,PER3_65x60,PER3_65x60,PER3_65x60,PER3_8x10
4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PER3_13x47SF,,,PER3_12x47SF,,PER3_16x4E,PER3_16x6E,PER3_11x3,PER3_11x47SF,PER3_13x55MR,PER3_215x105PN,PER3_12x6SF,PER3_12x4,PER3_93x3,PER3_93x3,PER3_9x37SF,PER3_10x38MRF-RH,PER3_21x105PN,PER3_18x10E,PER3_10x38MRF-RH,PER3_11x7E-3,PER3_78x4,PER3_78x4,PER3_13x65E(F2B),PER3_11x55E,PER3_10x6-4,PER3_11x7E-3,PER3_78x4,PER3_10x46SF,PER3_78x4,PER3_875x50,PER3_9x75SF,PER3_11x7E-3,PER3_14x10F,PER3_14x10F,PER3_19x12WE,PER3_181x12,PER3_9x75SF,PER3_8x6SF,PER3_10x6-4,PER3_10x6-4,PER3_11x10E,PER3_11x10E,PER3_12x9W,PER3_13x135N,PER3_875x75W,PER3_88x89,PER3_88x89,PER3_18x14,PER3_875x90W,PER3_925x60,PER3_925x60,PER3_925x60,PER3_88x85,PER3_875x90W,PER3_875x90W
3.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PER3_16x4E,PER3_13x45MR,PER3_10x38MRF-RH,PER3_11x47SF,PER3_12x38SF,PER3_19x8E,PER3_12x45MR,PER3_11x45MR,PER3_17x8E,PER3_12x6SF,PER3_10x38SF,PER3_10x47SF,PER3_9x37SF,PER3_9x37SF,PER3_14x7E,PER3_14x7E,PER3_19x12WE,PER3_12x7E-3,PER3_9x37SF,PER3_78x4,PER3_11x55E,PER3_25x125E,PER3_8x38SF,PER3_181x12,PER3_11x7E-3,PER3_8x375,PER3_9x5F,PER3_78x4,PER3_14x10E,PER3_10x6E,PER3_10x6E,PER3_181x12,PER3_12x85F,PER3_9x6E,PER3_12x7E-3,PER3_18x14,PER3_11x7E-3,PER3_9x75SF,PER3_181x12,PER3_6x42E-3,PER3_10x7E,PER3_8x6SF,PER3_12x8SF,PER3_8x6SF,PER3_9x75E,PER3_13x10F,PER3_9x75SF,PER3_11x9,PER3_11x9,PER3_13x135N,PER3_9x75
2.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PER3_12x45MRF-RH,,,,PER3_12x38SF,PER3_17x6E,PER3_9x3,,PER3_16x7,,PER3_8x42SFR,PER3_15x6E,PER3_10x38SF,PER3_11x7SF,PER3_78x4,PER3_8x41SF,PER3_13x6,PER3_13x7F,PER3_17x8E,PER3_10x55MR,PER3_10x7SF,PER3_20x10E,PER3_8x38SF,PER3_9x5F,PER3_7x38WSF,PER3_181x12,PER3_8x47SF,PER3_7x4SF,PER3_14x10E,PER3_7x4F,PER3_15x135-3,PER3_12x8SF,PER3_12x85F,PER3_9x5F,PER3_11x7SF,PER3_8x6SF,PER3_12x8SF,PER3_14x11,PER3_12x10E,PER3_20x14,PER3_125x10,PER3_13x10,PER3_95x75N,PER3_14x12N,PER3_6x42E-3
1.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PER3_11x6-4,,,,,,,,PER3_10x7SF,,,,PER3_7x4SF,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Velocity (m/s),0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,122.0,124.0,126.0,128.0,130.0,132.0,134.0,136.0,138.0,140.0,142.0,144.0,146.0,148.0,150.0,152.0,154.0,156.0,158.0,160.0,162.0,164.0,166.0,168.0,170.0,172.0,174.0,176.0,178.0,180.0
